ticker,definition,signal_date,classification,success_70_10,recovery_20,recovery_25,recovery_30,recovery_35,recovery_40,rsi_change_3,rsi_change_5,rsi_change_10,volume_s1,volume_first,rsi_first
AVX,C_20_in_1_3,2026-08-24,no_significant_move,False,S-20,S-20,S-10,S-10,S-10,10.075496033261906,8.16686404835459,1.6672856672645864,2.5143831238014065,S-7,S-10
AVX,D_rapid_expansion,2026-08-24,no_significant_move,False,S-20,S-20,S-10,S-10,S-10,10.075496033261906,8.16686404835459,1.6672856672645864,2.5143831238014065,S-7,S-10
AVX,E_base_breakout,2026-08-24,no_significant_move,False,S-20,S-20,S-10,S-10,S-10,10.075496033261906,8.16686404835459,1.6672856672645864,2.5143831238014065,S-7,S-10
TDIC,A_10_from_low,2026-06-16,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-0.42022961508191514,-0.7343937043221302,-0.5516732895546781,0.15955982434094448,,S-20
TDIC,B_20_from_low,2026-06-16,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-0.42022961508191514,-0.7343937043221302,-0.5516732895546781,0.15955982434094448,,S-20
AIFU,A_10_from_low,2026-06-18,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-5.681420067845458,-10.446940756234078,-3.1514329129658307,1.341381623071764,S-5,S-20
AIFU,B_20_from_low,2026-08-04,no_significant_move,False,S-20,S-20,S-20,S-20,S-3,2.237082045220127,11.739848828162984,11.974688932103241,1.509433962264151,S-3,S-20
AIFU,C_20_in_1_3,2026-08-21,temporary_spike,False,S-20,S-20,S-20,S-20,S-15,5.895172343711764,-24.96830430691218,-28.547804278722552,1.0196525206493876,S-10,S-20
AIFU,D_rapid_expansion,2026-08-21,temporary_spike,False,S-20,S-20,S-20,S-20,S-15,5.895172343711764,-24.96830430691218,-28.547804278722552,1.0196525206493876,S-10,S-20
CREG,A_10_from_low,2026-06-16,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,-1.0654528773780712,-1.304419923585229,-5.524996375308298,0.103615762944864,S-20,S-20
CREG,B_20_from_low,2026-06-17,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,1.3753510751485791,-0.5498667936481283,-3.755642443285822,4.635217105331844,S-1,S-20
CREG,C_20_in_1_3,2026-07-28,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,0.2751593554883556,-0.3807809990854736,-12.518261299382736,0.1958084205916971,,S-20
UPLD,A_10_from_low,2026-06-29,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,-2.3010101388747444,-4.111930058220338,-15.279444485421202,1.478115676237922,S-15,S-20
UPLD,B_20_from_low,2026-07-02,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,2.3644920107179317,7.302062649968057,2.961183467031539,0.3123747391118053,S-10,S-20
UPLD,E_base_breakout,2026-08-07,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,-3.5337656687356542,-0.3615300388954594,6.4666331998601265,1.9611158072696535,S-4,S-20
UPLD,C_20_in_1_3,2026-08-13,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,1.5842177396496169,11.452758337601239,7.859597792823763,0.7415426251691475,S-5,S-20
UPLD,D_rapid_expansion,2026-08-13,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,1.5842177396496169,11.452758337601239,7.859597792823763,0.7415426251691475,S-5,S-20
VMAR,A_10_from_low,2026-06-17,no_significant_move,False,S-20,,,,,-2.0506239135565636,-2.967030485559391,-3.7091454622144084,2.5087043916796787,S-10,
VMAR,B_20_from_low,2026-06-17,no_significant_move,False,S-20,,,,,-2.0506239135565636,-2.967030485559391,-3.7091454622144084,2.5087043916796787,S-10,
VMAR,C_20_in_1_3,2026-08-05,gradual_rise,False,S-20,S-1,,,,5.4770705985083055,4.172297469134165,5.518723326942066,0.04138893594253571,S-20,
VMAR,D_rapid_expansion,2026-08-05,gradual_rise,False,S-20,S-1,,,,5.4770705985083055,4.172297469134165,5.518723326942066,0.04138893594253571,S-20,
VMAR,E_base_breakout,2026-08-26,no_significant_move,False,S-20,S-15,S-7,S-2,,3.442783681900984,4.743868494057075,8.292219499480943,0.4202990214941049,S-15,S-7
WOK,A_10_from_low,2026-06-18,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-0.7736538114572298,-0.7759553778204946,-0.8468605035095251,0.5858600388813179,S-20,S-20
WOK,B_20_from_low,2026-06-18,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-0.7736538114572298,-0.7759553778204946,-0.8468605035095251,0.5858600388813179,S-20,S-20
WOK,E_base_breakout,2026-08-11,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,0.09552076831933931,-0.07758726577964126,0.7134754104684262,1.3280275182949448,,S-20
BMGL,A_10_from_low,2026-06-22,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,-1.4187428673819014,2.800330938561288,7.685608419880722,0.06291834367222007,S-10,S-20
BMGL,B_20_from_low,2026-07-02,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,3.638547043187593,4.775260458043334,0.7660188523476137,0.0197802741216322,S-20,S-20
BMGL,C_20_in_1_3,2026-07-02,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,3.638547043187593,4.775260458043334,0.7660188523476137,0.0197802741216322,S-20,S-20
BMGL,D_rapid_expansion,2026-07-02,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,3.638547043187593,4.775260458043334,0.7660188523476137,0.0197802741216322,S-20,S-20
BMGL,E_base_breakout,2026-08-26,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-5.37041815759423,-0.062452298757563085,6.092693181144696,0.0,S-10,S-20
BOXL,A_10_from_low,2026-06-24,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-0.22135672629441672,-6.741820361591898,-11.45729806292701,3.787320606174552,S-10,S-20
BOXL,B_20_from_low,2026-06-24,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-0.22135672629441672,-6.741820361591898,-11.45729806292701,3.787320606174552,S-10,S-20
BOXL,C_20_in_1_3,2026-06-25,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,22.257271796163693,17.386367748381033,9.541990087088415,19.16566217067748,S-4,S-20
BOXL,D_rapid_expansion,2026-08-12,temporary_spike,False,S-20,S-20,S-20,S-20,S-4,-3.8870993485151786,-0.819080598830908,10.095732170875863,18.356633864947405,S-7,S-20
BOXL,E_base_breakout,2026-08-12,temporary_spike,False,S-20,S-20,S-20,S-20,S-4,-3.8870993485151786,-0.819080598830908,10.095732170875863,18.356633864947405,S-7,S-20
FXHO,A_10_from_low,2026-06-22,rapid_move,True,S-20,S-20,S-15,S-15,S-4,-11.968108840353942,-5.477163367942353,-10.9907239537213,0.1692868051846265,,S-15
FXHO,B_20_from_low,2026-06-23,rapid_move,True,S-20,S-20,S-20,S-20,S-15,-1.2955839458972207,-10.900820986002785,-6.3222365352322285,0.28668502897954157,S-15,S-20
FXHO,C_20_in_1_3,2026-07-01,true_explosion,True,S-20,S-20,S-20,S-20,S-10,5.950824967936825,8.107572115861018,0.33291543612298113,0.1212811016055752,S-15,S-20
FXHO,D_rapid_expansion,2026-07-06,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,2.8462177432434004,8.797042711180225,15.147242019720323,0.24244689728517388,S-15,S-20
LABT,A_10_from_low,2026-06-23,gradual_rise,False,,,,,,-0.9768200807155978,-1.5938785844296746,2.7004431798436173,2.77417495316328,S-3,
LABT,B_20_from_low,2026-07-09,rapid_move,True,,,,,,-0.3064745502457953,-0.7441895242273091,0.10426721088398949,0.4060410430675966,S-10,
LABT,C_20_in_1_3,2026-07-22,no_significant_move,False,,,,,,0.30152240773972494,-0.15505575282705308,2.2703470648769013,0.13816019587268275,S-20,
LABT,D_rapid_expansion,2026-07-22,no_significant_move,False,,,,,,0.30152240773972494,-0.15505575282705308,2.2703470648769013,0.13816019587268275,S-20,
LABT,E_base_breakout,2026-09-01,no_significant_move,False,S-20,S-20,S-15,S-5,S-3,1.9958355398015115,7.061570668918776,10.093278793318746,16.916492201726893,S-5,S-15
LHSW,A_10_from_low,2026-06-22,rapid_move,True,S-20,S-20,S-20,S-20,S-20,-5.852961838593245,-6.569764488795762,-1.6557146654139814,0.18739361209626623,S-15,S-20
LHSW,B_20_from_low,2026-06-30,true_explosion,True,S-20,S-20,S-20,S-20,S-20,4.088874433993048,0.3248779709289593,-4.1615964297501336,0.964594894273198,S-20,S-20
LHSW,C_20_in_1_3,2026-07-01,true_explosion,True,S-20,S-20,S-20,S-20,S-20,7.63759225695464,2.45978362369582,0.1886502429971344,1.0562925106824552,S-20,S-20
LHSW,D_rapid_expansion,2026-07-06,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-0.17209510663365535,7.465497150320985,5.869516974956724,6.983944912078504,S-7,S-20
LHSW,E_base_breakout,2026-08-25,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,3.9625466750935274,-1.7787727281255457,-5.773571247618975,1.4158399192870355,S-4,S-20
POM,A_10_from_low,2026-06-22,temporary_spike,False,S-20,S-20,S-20,S-20,S-7,-3.4336933068680153,-5.40967996104817,-3.278907696931526,2.051784353237207,S-1,S-20
POM,B_20_from_low,2026-06-26,temporary_spike,False,S-20,S-20,S-20,S-20,,1.3800456523856184,3.3365949377105437,-3.284583920043154,1.2119789054004215,S-5,S-20
POM,C_20_in_1_3,2026-08-04,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,6.419836976148829,5.022086412019959,1.6668506912258607,8.450760013863444,S-7,S-20
POM,D_rapid_expansion,2026-08-10,no_significant_move,False,S-20,S-20,S-20,S-20,S-1,8.004548603360682,9.045553326206779,13.309038955080148,0.6742665252739484,S-15,S-20
WLDS,A_10_from_low,2026-06-22,no_significant_move,False,S-20,S-20,S-15,S-15,S-15,-5.377804516786526,1.0478241599098297,-0.5948643262466078,0.49350289377100354,S-15,S-15
WLDS,B_20_from_low,2026-06-22,no_significant_move,False,S-20,S-20,S-15,S-15,S-15,-5.377804516786526,1.0478241599098297,-0.5948643262466078,0.49350289377100354,S-15,S-15
WLDS,C_20_in_1_3,2026-07-23,true_explosion,True,S-20,S-20,S-20,S-20,,8.9224424752406,8.471244038759252,4.981108965347573,0.7418744935626181,,S-20
WLDS,D_rapid_expansion,2026-07-23,true_explosion,True,S-20,S-20,S-20,S-20,,8.9224424752406,8.471244038759252,4.981108965347573,0.7418744935626181,,S-20
WLDS,E_base_breakout,2026-07-23,true_explosion,True,S-20,S-20,S-20,S-20,,8.9224424752406,8.471244038759252,4.981108965347573,0.7418744935626181,,S-20
FCUV,A_10_from_low,2026-06-23,true_explosion,True,S-20,S-20,S-20,S-15,S-7,-4.626465580878403,-7.989803508581517,-5.318430547195291,0.6956440215162133,S-10,S-20
FCUV,B_20_from_low,2026-06-23,true_explosion,True,S-20,S-20,S-20,S-15,S-7,-4.626465580878403,-7.989803508581517,-5.318430547195291,0.6956440215162133,S-10,S-20
FCUV,C_20_in_1_3,2026-07-31,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,-1.5968445142307957,-3.8708333522222347,-7.284316762346577,0.5852090032154341,,S-20
FCUV,D_rapid_expansion,2026-07-31,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,-1.5968445142307957,-3.8708333522222347,-7.284316762346577,0.5852090032154341,,S-20
ILLR,A_10_from_low,2026-06-24,true_explosion,True,S-20,S-20,S-20,S-20,S-20,-8.583984337265065,-9.274308214536084,-15.91122026625586,9.825756070245786,S-1,S-20
ILLR,B_20_from_low,2026-06-25,true_explosion,True,S-20,S-20,S-20,S-20,S-20,-6.822749747282337,-6.736574220732834,-19.31508565346588,3.033866475194636,S-2,S-20
ILLR,C_20_in_1_3,2026-06-26,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,27.12469713949681,18.540712802231745,9.51306900720077,19.000074446953832,S-3,S-20
ILLR,D_rapid_expansion,2026-06-26,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,27.12469713949681,18.540712802231745,9.51306900720077,19.000074446953832,S-3,S-20
YYGH,A_10_from_low,2026-06-23,no_significant_move,False,S-20,S-4,,,,-2.1001887325477213,-0.9391076042230679,2.0691371828981175,0.31734385420189887,S-20,
YYGH,B_20_from_low,2026-06-26,temporary_spike,False,S-20,S-7,,,,-1.1815491542244558,-1.5259528369981155,-1.5360295329972757,0.7510826141087338,S-20,
YYGH,C_20_in_1_3,2026-07-06,no_significant_move,False,S-20,,,,,0.2891824719620928,0.002829804790991375,-0.7279941612940632,0.14032148216878995,S-20,
YYGH,D_rapid_expansion,2026-08-26,no_significant_move,False,S-20,S-20,S-10,S-7,,0.6138328622412672,-3.2032492354164503,-0.06500924283825782,13.167642603108938,S-10,S-10
YYGH,E_base_breakout,2026-08-26,no_significant_move,False,S-20,S-20,S-10,S-7,,0.6138328622412672,-3.2032492354164503,-0.06500924283825782,13.167642603108938,S-10,S-10
AMIX,A_10_from_low,2026-06-24,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-0.31688417434501304,-9.962191508307349,-12.919588634131301,2.2309452382163015,S-2,S-20
AMIX,B_20_from_low,2026-07-01,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,7.813738494931727,-3.827529162529551,-17.37506485474203,0.4157478037670367,S-7,S-20
AMIX,C_20_in_1_3,2026-07-01,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,7.813738494931727,-3.827529162529551,-17.37506485474203,0.4157478037670367,S-7,S-20
AMIX,D_rapid_expansion,2026-07-01,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,7.813738494931727,-3.827529162529551,-17.37506485474203,0.4157478037670367,S-7,S-20
DD,E_base_breakout,2026-08-04,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,4.926841500224015,-0.04701676787422571,4.131766919266319,1.2778507349334685,S-2,S-20
DD,A_10_from_low,2026-08-05,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,12.204899478740892,9.617826867804112,5.226511026652183,1.9609027412333158,S-3,S-20
NAMI,A_10_from_low,2026-06-25,no_significant_move,False,S-20,S-20,S-20,S-20,S-10,-0.5436092108929955,-5.251770367552965,-10.220195171379643,0.22059469752453492,S-15,S-20
NAMI,B_20_from_low,2026-07-10,gradual_rise,False,S-20,S-20,S-20,S-20,S-20,4.681573751249047,3.2385904452480077,2.326054318063825,2.724095394736842,S-5,S-20
NAMI,C_20_in_1_3,2026-08-07,no_significant_move,False,S-20,S-20,S-20,S-2,,3.7411989792001634,4.867897269421221,7.685848984763069,19.340261922592195,S-1,S-20
NAMI,D_rapid_expansion,2026-08-07,no_significant_move,False,S-20,S-20,S-20,S-2,,3.7411989792001634,4.867897269421221,7.685848984763069,19.340261922592195,S-1,S-20
NUWE,A_10_from_low,2026-07-06,gradual_rise,False,,,,,,0.7494187853810814,0.5075061623889212,0.34468257571342065,0.6878288541554118,S-20,
NUWE,B_20_from_low,2026-07-30,no_significant_move,False,S-7,,,,,-0.36057650937942753,-1.048519368014908,-2.1291289799830935,16.140135133267933,S-5,
NUWE,C_20_in_1_3,2026-07-30,no_significant_move,False,S-7,,,,,-0.36057650937942753,-1.048519368014908,-2.1291289799830935,16.140135133267933,S-5,
NUWE,D_rapid_expansion,2026-07-30,no_significant_move,False,S-7,,,,,-0.36057650937942753,-1.048519368014908,-2.1291289799830935,16.140135133267933,S-5,
RUBI,A_10_from_low,2026-06-26,no_significant_move,False,S-10,,,,,-2.5180956463304085,-3.084383535704305,-2.5132717303993815,0.123314172597014,S-10,
RUBI,B_20_from_low,2026-06-26,no_significant_move,False,S-10,,,,,-2.5180956463304085,-3.084383535704305,-2.5132717303993815,0.123314172597014,S-10,
VRAX,A_10_from_low,2026-06-26,rapid_move,True,S-20,S-20,S-20,S-20,S-20,-3.5720100912794805,-7.397495216544563,-8.175958455985644,0.2253646391626647,,S-20
VRAX,B_20_from_low,2026-07-02,rapid_move,True,S-20,S-20,S-20,S-20,S-20,-4.1449258913614315,-4.204876851716747,-10.606772955878384,5.972005281607981,S-4,S-20
VRAX,C_20_in_1_3,2026-07-09,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,1.477493508906285,6.760181083972007,3.473823345092427,0.20510782582499815,S-7,S-20
VRAX,D_rapid_expansion,2026-07-09,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,1.477493508906285,6.760181083972007,3.473823345092427,0.20510782582499815,S-7,S-20
VRAX,E_base_breakout,2026-08-19,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-1.6845764875092826,-0.09426641176327877,-1.0335421471888395,0.2759963353183692,,S-20
GDC,A_10_from_low,2026-06-29,no_significant_move,False,S-20,S-20,S-20,,,-0.32502105672864445,-0.18740719580853238,-1.7130023397381535,1.2331239807962893,S-7,S-20
GDC,B_20_from_low,2026-07-01,no_significant_move,False,S-20,S-20,S-20,,,-0.14378776092087264,-0.4688088176495171,-0.4368738110500203,0.7618993830160897,S-15,S-20
GDC,E_base_breakout,2026-07-22,temporary_spike,False,S-20,S-20,,,,-0.0025828133718874824,0.13169474421080452,0.1794064045900825,0.11313525274029257,S-20,
GDC,C_20_in_1_3,2026-08-03,gradual_rise,False,S-20,S-20,,,,0.3748363279516411,0.14746470793433275,0.6603803997426354,0.6757021526718858,,
GIBO,A_10_from_low,2026-06-30,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,-30.917385961802225,-41.866488489193294,-38.64900677758629,0.0,S-4,S-20
GIBO,B_20_from_low,2026-06-30,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,-30.917385961802225,-41.866488489193294,-38.64900677758629,0.0,S-4,S-20
GIBO,C_20_in_1_3,2026-07-02,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,38.446945240129786,7.529559278327561,-3.3910774816331752,8.61992159657876,S-15,S-20
GIBO,D_rapid_expansion,2026-07-02,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,38.446945240129786,7.529559278327561,-3.3910774816331752,8.61992159657876,S-15,S-20
HON,A_10_from_low,2026-07-23,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,7.185688195124875,7.253865165210222,11.180197706374926,0.7772362026507748,,S-20
HON,E_base_breakout,2026-07-23,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,7.185688195124875,7.253865165210222,11.180197706374926,0.7772362026507748,,S-20
MNDR,A_10_from_low,2026-06-29,no_significant_move,False,S-20,S-20,S-20,S-20,,11.300185529819032,4.5565038136175104,-2.0361408670501646,0.2386390485941561,S-10,S-20
MNDR,B_20_from_low,2026-06-29,no_significant_move,False,S-20,S-20,S-20,S-20,,11.300185529819032,4.5565038136175104,-2.0361408670501646,0.2386390485941561,S-10,S-20
MNDR,C_20_in_1_3,2026-08-03,no_significant_move,False,S-20,S-20,S-20,S-20,S-15,13.305169685918429,10.466224509877506,-6.802334653513114,3.066242782067086,S-5,S-20
MNDR,D_rapid_expansion,2026-08-03,no_significant_move,False,S-20,S-20,S-20,S-20,S-15,13.305169685918429,10.466224509877506,-6.802334653513114,3.066242782067086,S-5,S-20
PAVS,A_10_from_low,2026-06-30,temporary_spike,False,S-20,S-20,S-20,S-20,,-0.44547476956195453,-1.6333981096561558,-1.6720663722385751,1.561593681013143,S-15,S-20
PAVS,B_20_from_low,2026-06-30,temporary_spike,False,S-20,S-20,S-20,S-20,,-0.44547476956195453,-1.6333981096561558,-1.6720663722385751,1.561593681013143,S-15,S-20
PAVS,C_20_in_1_3,2026-07-23,temporary_spike,False,S-20,,,,,-0.14154735312536104,-0.32995207477405586,-0.8242640676799482,0.07901520430744514,,
PAVS,D_rapid_expansion,2026-07-23,temporary_spike,False,S-20,,,,,-0.14154735312536104,-0.32995207477405586,-0.8242640676799482,0.07901520430744514,,
ZCMD,A_10_from_low,2026-06-29,rapid_move,True,,,,,,-0.07195965644136493,-0.20582123578802225,-0.08601099075909246,9.703565533979935,S-20,
ZCMD,B_20_from_low,2026-06-29,rapid_move,True,,,,,,-0.07195965644136493,-0.20582123578802225,-0.08601099075909246,9.703565533979935,S-20,
ZCMD,C_20_in_1_3,2026-07-06,gradual_rise,False,,,,,,0.13323261405514586,0.49027858084333786,0.2597261107553095,6.201022542210051,S-20,
ZCMD,D_rapid_expansion,2026-07-06,gradual_rise,False,,,,,,0.13323261405514586,0.49027858084333786,0.2597261107553095,6.201022542210051,S-20,
HCWB,A_10_from_low,2026-07-09,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-0.9086832214216827,0.48037452730442,-8.748055139307262,0.1309696552385917,,S-20
HCWB,B_20_from_low,2026-07-30,temporary_spike,False,S-20,S-20,S-20,S-20,,-0.4341629651236758,-0.12564806158685826,-7.722848817044678,0.9350783537110384,S-7,S-20
HCWB,C_20_in_1_3,2026-07-31,temporary_spike,False,S-20,S-20,S-20,S-15,,9.487011871357005,11.491832922108209,2.1995673219477183,1.596005754421596,S-1,S-20
HCWB,D_rapid_expansion,2026-08-03,no_significant_move,False,S-20,S-20,S-20,S-20,,10.292536500902578,9.858373535778902,4.145032986264148,1.1305259479294076,S-2,S-20
JBDI,A_10_from_low,2026-06-30,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,8.796661496214774,5.216055895823615,-7.331074102523949,0.7515166522223597,,S-20
JBDI,B_20_from_low,2026-07-09,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-5.085201205112412,-8.221704434029611,-0.5750220344045047,0.1308551627208181,,S-20
JBDI,C_20_in_1_3,2026-08-04,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,10.41711216382113,14.299028489762165,3.6487647111594583,0.9490802452679286,S-4,S-20
QNCX,A_10_from_low,2026-07-01,temporary_spike,False,S-20,S-20,S-20,S-20,S-5,-2.7337413605527914,-2.771000622462644,3.7896310616765874,3.0894400389929326,S-1,S-20
QNCX,B_20_from_low,2026-07-14,gradual_rise,False,S-20,S-20,S-20,S-20,S-2,-1.0923783395780262,-0.46310009188276524,-0.9911780784579989,1.8870891649630446,S-7,S-20
QNCX,C_20_in_1_3,2026-07-29,temporary_spike,False,S-20,S-20,S-20,S-20,S-10,11.750831508470348,7.0931538264783995,6.594194072902496,0.9541936302499683,S-20,S-20
QNCX,D_rapid_expansion,2026-07-29,temporary_spike,False,S-20,S-20,S-20,S-20,S-10,11.750831508470348,7.0931538264783995,6.594194072902496,0.9541936302499683,S-20,S-20
QNCX,E_base_breakout,2026-07-29,temporary_spike,False,S-20,S-20,S-20,S-20,S-10,11.750831508470348,7.0931538264783995,6.594194072902496,0.9541936302499683,S-20,S-20
TRNR,A_10_from_low,2026-06-30,no_significant_move,False,S-20,S-20,S-20,S-20,,4.320625139838874,3.150682182305097,14.628007415060445,0.46079163183684235,,S-20
TRNR,B_20_from_low,2026-07-13,temporary_spike,False,S-20,S-20,S-15,S-15,S-7,-2.7903772295130835,-13.352709843988414,-9.80435936865429,0.19555625406596544,S-4,S-15
TRNR,E_base_breakout,2026-08-12,no_significant_move,False,S-20,S-20,S-20,S-20,S-15,-3.5286206091400985,0.8696213075371944,9.014275807586465,0.7334220026600798,,S-20
ALIT,A_10_from_low,2026-07-01,rapid_move,True,S-20,S-20,S-20,S-20,S-20,-0.7945013546057424,0.11802528251818245,0.14341719292414012,0.7506716781384214,S-10,S-20
ALIT,B_20_from_low,2026-07-01,rapid_move,True,S-20,S-20,S-20,S-20,S-20,-0.7945013546057424,0.11802528251818245,0.14341719292414012,0.7506716781384214,S-10,S-20
ALIT,C_20_in_1_3,2026-07-07,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,10.924821656102324,25.66215449845845,28.587492388327405,0.78143710267435,,S-20
MQ,A_10_from_low,2026-07-15,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,2.049709159199729,6.062006290930597,-2.6884695227609043,0.7850952412455916,,S-20
MQ,B_20_from_low,2026-07-29,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,7.44539958652534,6.198366077027508,1.9168487412941246,0.6183313667762592,,S-20
RMTI,A_10_from_low,2026-07-02,temporary_spike,False,S-20,S-20,S-15,S-10,S-7,-6.556969733205904,-14.369241485933586,-11.88122352345954,1.8507551080840983,S-20,S-15
RMTI,B_20_from_low,2026-07-07,temporary_spike,False,S-20,S-20,S-10,S-10,S-10,8.899579126103077,2.342609392897174,-8.042001612407901,1.399209938741627,S-5,S-10
RMTI,E_base_breakout,2026-07-27,no_significant_move,False,S-20,S-20,S-20,S-20,S-7,3.4994176881511336,5.812404829717963,18.259412231538526,0.1907067936616776,S-5,S-20
GMEX,A_10_from_low,2026-07-07,no_significant_move,False,S-20,S-20,,,,0.23292925572474132,-2.0531484196928176,-4.56223278015861,11.55522027634665,S-1,
GMEX,B_20_from_low,2026-07-27,no_significant_move,False,S-20,S-20,,,,1.3548965160206734,2.1139107473255763,2.227966148583562,0.09156940730226266,S-15,
GMEX,C_20_in_1_3,2026-07-27,no_significant_move,False,S-20,S-20,,,,1.3548965160206734,2.1139107473255763,2.227966148583562,0.09156940730226266,S-15,
GMEX,D_rapid_expansion,2026-07-27,no_significant_move,False,S-20,S-20,,,,1.3548965160206734,2.1139107473255763,2.227966148583562,0.09156940730226266,S-15,
ABTC,A_10_from_low,2026-07-06,no_significant_move,False,S-20,S-20,S-20,S-20,,-6.316335368249256,-8.832525815578848,-17.07751893028088,4.69509282302644,S-10,S-20
ABTC,B_20_from_low,2026-07-21,no_significant_move,False,S-20,S-20,S-20,,,4.292520090512525,6.695487514031967,7.892657992221203,0.8729179169544687,S-10,S-20
ABTC,E_base_breakout,2026-08-10,temporary_spike,False,S-15,S-10,S-10,S-7,S-4,0.18088563132445756,7.787228620979228,14.803129595592978,0.8396265516441984,,S-10
CRIS,A_10_from_low,2026-07-10,no_significant_move,False,S-20,S-20,S-20,S-15,S-7,-0.9353532510133746,-6.2033449196784005,17.947993069990886,0.07873257308937404,S-15,S-20
CRIS,B_20_from_low,2026-08-13,no_significant_move,False,S-20,S-20,S-20,S-20,S-10,-10.172992188907529,-15.963623722629073,-20.16723467607507,7.412673280124083,S-2,S-20
HKIT,A_10_from_low,2026-07-06,no_significant_move,False,S-20,S-20,S-20,,,-0.7363594255921555,-0.6430345406787268,-0.4737762269310224,0.20330729382135934,S-20,S-20
HKIT,B_20_from_low,2026-07-22,no_significant_move,False,S-20,S-20,S-20,,,-0.08518420506131008,-0.3805667288439878,-0.3553259303103715,0.34625679252446484,,S-20
HKIT,C_20_in_1_3,2026-08-06,no_significant_move,False,S-20,S-20,S-20,,,0.3636401275377068,-0.11389527585438941,0.01586668133012381,0.22525831252142403,S-3,S-20
HKIT,D_rapid_expansion,2026-08-06,no_significant_move,False,S-20,S-20,S-20,,,0.3636401275377068,-0.11389527585438941,0.01586668133012381,0.22525831252142403,S-3,S-20
JZ,A_10_from_low,2026-07-06,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,-1.5970007560097486,-1.4365745890963737,-1.7849747342825424,0.40021058782670055,S-7,S-20
JZ,B_20_from_low,2026-07-07,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,-1.0508412274492684,-1.5259916006891103,-1.5467002022441676,2.718908275853529,S-1,S-20
JZ,C_20_in_1_3,2026-07-09,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,0.41636621835394294,-0.6344750090953255,-1.0301564910338143,0.4358080179189079,S-10,S-20
JZ,D_rapid_expansion,2026-07-09,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,0.41636621835394294,-0.6344750090953255,-1.0301564910338143,0.4358080179189079,S-10,S-20
NIPG,A_10_from_low,2026-07-06,gradual_rise,False,S-20,S-20,S-15,S-15,S-15,-0.796814397892291,-3.160740475242193,-0.36068683237745347,0.4330732541148576,S-20,S-15
NIPG,B_20_from_low,2026-07-06,gradual_rise,False,S-20,S-20,S-15,S-15,S-15,-0.796814397892291,-3.160740475242193,-0.36068683237745347,0.4330732541148576,S-20,S-15
